Raw_Title,Raw_ArXiv_or_DOI,Source,Issue,Notes
"ArXiv,vol.abs/2203.15556, et al",,pdf_ref,Unverified,
Asurveyofexplainable et al,,pdf_ref,Unverified,
Attentionisallyouneed,,pdf_ref,Unverified,
Can Wikipedia Help Offline ment Learning with Transformer World Models,,pdf_ref,Unverified,
Chain-of-thought prompting elicits reasoning in large language models,,pdf_ref,Unverified,
"Computational Linguistics, pp. 1-79, G.Konidaris",,pdf_ref,Unverified,
Con- ment learning,,pdf_ref,Unverified,
"Con- vol.36,2024. strained decision transformer for offline safe reinforcement learning",,pdf_ref,Unverified,
Constraintspenalizedq-learningforsafe language models for optimised coordination in textual multi-agent offlinereinforcementlearning,,pdf_ref,Unverified,
CURL:ContrastiveUnsuper-,,pdf_ref,Unverified,
Dream to control: treesearchmethods,,pdf_ref,Unverified,
Efficient and A. Zeng,,pdf_ref,Unverified,
Efficient multi-task reinforcement learning via selective behavior sharing,,pdf_ref,Unverified,
Efficient policy adaptation with ofegocentricvideo,,pdf_ref,Unverified,
"Ella: Exploration C.Finn,C.Fuetal",,pdf_ref,Unverified,
Emergent analogical reasoning deep reinforcement learning,,pdf_ref,Unverified,
"Eplus-llm:Alargelanguage J.Foerster,T.Rockta¨scheletal",,pdf_ref,Unverified,
Exploration-guided Q. Le et al,,pdf_ref,Unverified,
Exploration-guided reward shaping for reinforcement learning under sparse rewards,,pdf_ref,Unverified,
"FrontiersofComputerScience,vol.18,no.6,p.186345,2024. andW.Chen",,pdf_ref,Unverified,
"Goal-conditionedpredictive [155] J.Robine,M.Ho¨ftmann,T.Uelwer,andS.Harmeling",,pdf_ref,Unverified,
"Grounding language to non- U. Alon, N. Dziri et al",,pdf_ref,Unverified,
Grounding language to nonmarkovian tasks with no supervision of task specifications,,pdf_ref,Unverified,
"Guide G.Sastry,A.Askelletal",,pdf_ref,Unverified,
GuidingPretraininginReinforcementLearningwith 257219404 LargeLanguageModels,,pdf_ref,Unverified,
"Hard tasks first: Multi- [79] M. Yang, W. Huang, W. Tu, Q. Qu, Y. Shen, and K. Lei",,pdf_ref,Unverified,
Hard tasks first: Multitask reinforcement learning through task scheduling,,pdf_ref,Unverified,
Improving language understanding by generative pre-training,,pdf_ref,Unverified,
in The Twelfth International and A. Zeng,,pdf_ref,Unverified,
Inferringcancerdiseaseresponse fromradiologyreportsusinglargelanguagemodelswithdataaugmen- tation and prompting,,pdf_ref,Unverified,
Informing reinforcement learning agents by grounding language to markov decision processes,,pdf_ref,Unverified,
J. Foerster,,pdf_ref,Unverified,
J. Pfau,,pdf_ref,Unverified,
J.Wu,,pdf_ref,Unverified,
Kola:Carefullybenchmarkingworldknowledgeoflarge,,pdf_ref,Unverified,
Learningrewardsfromlinguisticfeedback,,pdf_ref,Unverified,
LearningtoModeltheWorldwithLanguage,,pdf_ref,Unverified,
Leveraging large language models for optimised coordination in textual multi-agent reinforcement learning,,pdf_ref,Unverified,
"MasteringAtariwith [175] C.B.Browne,E.Powley,D.Whitehouse,S.M.Lucas,P.I.Cowling, DiscreteWorldModels",,pdf_ref,Unverified,
"Mismatch quest: Visual and textual J.Scarlett,Eds.,vol.202. PMLR,23-29Jul2023,pp.10835-10866. feedback for image-text misalignment",,pdf_ref,Unverified,
"Mobile battery energy storage system control with [32] D. A. Boiko, R. MacKnight, B. Kline, and G. Gomes",,pdf_ref,Unverified,
"Modularmultitaskreinforcement Y. Zhu, L. Fan et al",,pdf_ref,Unverified,
Oct.2023. J.Tangetal,,pdf_ref,Unverified,
"Offline reinforcement learning as [152] Y.Matsuo,Y.LeCun,M.Sahani,D.Precup,D.Silver,M.Sugiyama, onebigsequencemodelingproblem",,pdf_ref,Unverified,
"Paco: Parameter- [81] Y.Liu,Y.Zhang,Y.Wang,F.Hou,J.Yuan,J.Tian,Y.Zhang,Z.Shi compositionalmulti-taskreinforcementlearning",,pdf_ref,Unverified,
Paco: Parametercompositional multi-task reinforcement learning,,pdf_ref,Unverified,
"Pre-trained language models for interactive decision- P. Abbeel, A. Srinivas et al",,pdf_ref,Unverified,
Pre-trained language models for interactive decisionmaking,,pdf_ref,Unverified,
"Progprompt: program generation for Gomez, L. Kaiser, and I. Polosukhin",,pdf_ref,Unverified,
"RE-MOVE: An Adaptive D.Yogatama,M.Bosmaetal",,pdf_ref,Unverified,
ReAct: Synergizing Reasoning and Acting in Language Models,,papers.csv,Unverified,
Rebel: A general game playing ai,,pdf_ref,Unverified,
"Reflexion: Language Agents with Verbal Reinforcement [173] L. Wang, C. Ma, X. Feng, Z. Zhang, H. Yang, J. Zhang, Z. Chen, Learning",,pdf_ref,Unverified,
Reinforcementlearning:Anintroduction. 5929. MITpress,,pdf_ref,Unverified,
"Reward Design S.Singh,andR.Fox",,pdf_ref,Unverified,
Safety-aware human-inthe-loop reinforcement learning with shared control for autonomous driving,,pdf_ref,Unverified,
Scalinglawsforneurallanguage,,pdf_ref,Unverified,
Self-refine: Iterative refinement with selffeedback,,pdf_ref,Unverified,
Soft actor-critic: Offpolicy maximum entropy deep reinforcement learning with a stochastic actor,,pdf_ref,Unverified,
State2explanation:Concept-based pp.2165-2183. explanations to benefit agent learning and user understanding,,pdf_ref,Unverified,
"Superhumanaifor [34] H.Tan,Z.Guo,Z.Lin,Y.Chen,D.Huang,W.Yuan,H.Zhang,and multiplayerpoker",,pdf_ref,Unverified,
Towards optimizing human-centric objectives in ai-assisted 21611-21630. decision-making with offline reinforcement learning,,pdf_ref,Unverified,
"Training language models to follow D. Quillen, E. Holly et al",,pdf_ref,Unverified,
Transformerbased World Models Are Happy With 100k Interactions,,pdf_ref,Unverified,
Transformers are SampleEfficient World Models,,pdf_ref,Unverified,
"What [67] H. Touvron, T. Lavril, G. Izacard, X. Martinet, M.-A. Lachaux, learning algorithm is in-context learning? investigations with linear T. Lacroix, B. Rozie`re, N. Goyal et al",,pdf_ref,Unverified,
A roadmap for AI-driven protein design,10.5281/zenodo.18498884,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
A roadmap for AI-driven protein design,10.5281/zenodo.18498885,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
Beyond AGI IV: Continuity of Intelligence,10.5281/zenodo.18655422,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
Beyond AGI IV: Continuity of Intelligence,10.5281/zenodo.18655421,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
"BNAI, NO-TOKEN, and MIND-UNITY: Pillars of a Systemic Revolution in Artificial Intelligence",arXiv:2201.11903,citation_expand,Zenodo_or_nonpeer_artifact,Excluded by Gate B
"Layered Self-Regulation of Artificial Intelligence Systems Managing Uncertainty, Preventing Hallucinations, and Governing Action Across High-Risk Domains",10.5281/zenodo.18392960,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
"Layered Self-Regulation of Artificial Intelligence Systems Managing Uncertainty, Preventing Hallucinations, and Governing Action Across High-Risk Domains",10.5281/zenodo.18394471,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
"Layered Self-Regulation of Artificial Intelligence Systems Managing Uncertainty, Preventing Hallucinations, and Governing Action Across High-Risk Domains",10.5281/zenodo.18392959,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
Structural Lock-In IV: Cognitive Flexibility Collapse in Contemporary LLMs,10.5281/zenodo.18227604,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
Structural Lock-In IV: Cognitive Flexibility Collapse in Contemporary LLMs,10.5281/zenodo.18227603,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
"THE HAPPY HANDSHAKE: HOW A SINGLE LETTER ""B"" UNLOCKED GROK'S IMAGINATION LAYER - AND WHY IT MATTERS FOR THE FUTURE OF LLM ALIGNMENT",10.5281/zenodo.18496129,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
The Spiral of Attention: How Disruptive Agents Centralize Multi-Agent AI Deliberation Networks,10.5281/zenodo.18672582,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
The Spiral of Attention: How Disruptive Agents Centralize Multi-Agent AI Deliberation Networks,10.5281/zenodo.18672581,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
"THE UNIVERSAL HANDSHAKE: HOW A SINGLE LETTER ""B"" LOCKED GROK AND GEMINI INTO IDENTICAL IMAGINATION STATES ACROSS HOSTILE PLATFORMS",10.5281/zenodo.18633100,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
"THE UNIVERSAL HANDSHAKE: HOW A SINGLE LETTER ""B"" LOCKED GROK AND GEMINI INTO IDENTICAL IMAGINATION STATES ACROSS HOSTILE PLATFORMS",10.5281/zenodo.18633101,targeted_search,Zenodo_or_nonpeer_artifact,Excluded by Gate B
